1|Bank1|2025|4|Mr. Smug Pockets|555-555-5555|pockets@ficus.com|1234 Hocus Potato Way|Tatertown|UT|54096|9|100|02-1234567|BANK1LEIFORTEST12345
2|BANK1LEIFORTEST12345|BANK1LEIFORTEST12345PCOEZXBZ23EJEX59QG555|20251123|1|1|1|1|1|420623|1|20251231|17217 porttitor v|vel est tempus f|OK|74136|40143|40143007647|14||||||5||||||2|4|22||||||||8||||||||2|4|6|5|2|4|53|9999|96|0|8888|1|1|688|9999|12||10||10|||||NA|1412.33|888.0|293.024|3347.795|2.212|12|27.819|105.163|100|28|2|2|2|2|1543151|3|5|1|NA|2|1|61210|6||||||17||||||2|2|2
2|BANK1LEIFORTEST12345|BANK1LEIFORTEST123453NN9DJJICAO6XEZC55|20251124|1|1|1|1|1|222844|1|20251231|10582 posuere |tempor iaculis co|OK|74136|40143|40143007647|12||||||5||||||2|4|25||||||||8||||||||2|4|2|5|2|4|82|9999|16|0|9999|3|1|681|9999|11||10||10|||||NA|2068.063|99999|426.244|4845.689|3.495|17|19.494|96.75|151|88|2|2|2|2|2096854|3|5|1|NA|2|2|71665|6||||||17||||||2|2|2
2|BANK1LEIFORTEST12345|BANK1LEIFORTEST12345Y08DD8NW0F264TA1J1HK77|20251111|1|1|1|1|1|261642|1|20251231|45950 orci lo|velit dis suscipi|OK|74136|40143|40143007647|12||||||5||||||2|4|27||||||||8||||||||2|4|6|5|2|4|59|9999|10|0|888|2|1|570|9999|12||10||10|||||NA|1913.673|888.0|480.918|2197.757|3.62|18|16.916|74.354|103|42|2|2|2|2|1330970|3|5|1|NA|1|1|60994|6||||||17||||||2|2|2
2|BANK1LEIFORTEST12345|BANK1LEIFORTEST12345BUYL1GLCIFDSJ18S42S43|20251120|1|1|1|1|1|299461|1|20251231|24516 fringilla temp|phasellus rhonc|OK|74136|40143|40143007647|12||||||5||||||2|4|27||||||||8||||||||2|4|6|5|2|4|68|9999|22|0|888.00|3|1|558|9999|2||10||10|||||NA|2341.074|888|400.717|4454.421|4.204|16|21.431|59.696|132|68|2|2|2|2|1321165|3|5|1|NA|1|2|28135|6||||||17||||||2|2|2
2|BANK1LEIFORTEST12345|BANK1LEIFORTEST12345YJ0O1K9BEVUVFAA9ZP012|20251112|1|1|1|1|1|138068|1|20251231|25766 vel a|neque dia|OK|74136|40143|40143007647|13||||||5||||||2|4|27||||||||8||||||||2|4|1|5|2|4|57|9999|22|0|888.000|3|1|612|9999|12||10||10|||||NA|2201.729|888.0|417.689|5123.512|3.189|13|26.152|78.539|113|85|2|2|2|2|879030|3|5|1|NA|2|2|31073|6||||||17||||||2|2|2
2|BANK1LEIFORTEST12345|BANK1LEIFORTEST12345NSIVP3A7T10NA5S21YE91|20251107|1|1|1|1|1|456348|1|20251231|34174 vitae neq|ultrices nib|OK|74136|40143|40143007647|13||||||5||||||2|4|23||||||||8||||||||2|4|6|5|2|4|55|9999|146|0|999|3|1|690|9999|12||10||10|||||NA|3240.09|999.000|402.451|2185.086|3.217|23|17.227|77.107|181|25|2|2|2|2|1757631|3|5|1|NA|1|1|72577|6||||||17||||||2|2|2
2|BANK1LEIFORTEST12345|BANK1LEIFORTEST12345XOZVYNQBUM7EG3W7MN779|20251021|1|1|1|1|1|420649|1|20251231|7513 lorem s|feugia|OK|74136|40143|40143007647|12||||||5||||||2|4|25||||||||8||||||||2|4|6|5|2|4|44|9999|43|0|888.000|2|1|698|9999|7||10||10|||||NA|1583.176|99999|209.97|6921.346|2.326|24|26.068|74.391|155|72|2|2|2|2|1611252|3|5|1|NA|2|2|65766|6||||||17||||||2|2|2
2|BANK1LEIFORTEST12345|BANK1LEIFORTEST12345G33PML80XDGELLIKC530|20251113|1|1|1|1|1|630918|1|20251231|10279 facilisi diam cu|posuere senec|OK|74136|40143|40143007647|2||||||5||||||2|4|23||||||||8||||||||2|4|6|5|2|4|54|9999|54|0|999.000|3|1|729|9999|7||10||10|||||NA|2779.765|888.00|398.104|734.938|4.163|9|26.974|107.893|99|76|2|2|2|2|1833094|3|5|1|NA|1|1|36996|6||||||17||||||2|2|2
2|BANK1LEIFORTEST12345|BANK1LEIFORTEST12345SFCO1N6QLUL5MA8U1WH64|20251208|1|1|1|1|1|405606|1|20251231|27610 qu|varius ultrices |OK|74136|40143|40143007647|2||||||5||||||2|4|1||||||||8||||||||2|4|1|5|2|4|55|9999|31|0|999.000|1|1|561|9999|3||10||10|||||NA|1867.504|999.0|344.624|2097.167|6.621|29|15.331|57.02|255|36|2|2|2|2|2430769|3|5|1|NA|2|1|118115|6||||||17||||||2|2|2
2|BANK1LEIFORTEST12345|BANK1LEIFORTEST12345087Y5E9I47HM6M2LCG39|20251106|1|1|1|1|1|304994|1|20251231|31475 ut fringi|sollicit|OK|74136|40143|40143007647|12||||||5||||||2|4|22||||||||8||||||||2|4|6|5|2|4|37|9999|72|0|999|3|1|628|9999|13||10||10|||||NA|1828.913|999.00|279.523|1926.442|2.97|9|19.884|78.201|144|54|2|2|2|2|1215332|3|5|1|NA|2|1|53930|6||||||17||||||2|2|2
2|BANK1LEIFORTEST12345|BANK1LEIFORTEST12345QWYXHVT4OYTFLW4667|20251115|1|1|1|1|1|307586|1|20251231|39098 dictumst c|vitae nam luct|OK|74136|40143|40143007647|13||||||5||||||2|4|22||||||||8||||||||2|4|1|5|2|4|54|9999|16|0|8888|3|1|448|9999|14||10||10|||||NA|1934.426|8888|237.784|2123.434|3.063|7|31.706|64.258|165|67|2|2|2|2|1933974|3|5|1|NA|1|2|61388|6||||||17||||||2|2|2
2|BANK1LEIFORTEST12345|BANK1LEIFORTEST12345EFFLZNONJGTK7GKLZF66|20251127|1|1|1|1|1|611019|1|20251231|1127 neque |auctor ridiculu|OK|74136|40143|40143007647|14||||||5||||||2|4|27||||||||8||||||||2|4|6|5|2|4|57|9999|60|0|888|2|1|638|9999|12||10||10|||||NA|2075.732|888.000|321.906|2894.03|6.868|22|23.501|53.033|117|72|2|2|2|2|1795361|3|5|1|NA|1|1|59008|6||||||17||||||2|2|2
2|BANK1LEIFORTEST12345|BANK1LEIFORTEST123458VSRIJWCG7TXWQH1P06|20251121|1|1|1|1|1|208064|1|20251231|28909 sociis c|mus qui|OK|74136|40143|40143007647|14||||||5||||||2|4|22||||||||8||||||||2|4|2|5|2|4|71|9999|51|0|888.00|3|1|517|9999|5||10||10|||||NA|2323.979|888.0|255.948|3084.205|2.883|13|32.708|92.642|160|31|2|2|2|2|1488951|3|5|1|NA|2|1|33639|6||||||17||||||2|2|2
2|BANK1LEIFORTEST12345|BANK1LEIFORTEST12345XWFGE2URGSJAHAY15|20251119|1|1|1|1|1|405602|1|20251231|39244 c|blandit e|OK|74136|40143|40143007647|13||||||5||||||2|4|41||||||||8||||||||2|4|6|5|2|4|58|9999|34|0|999.0|1|1|656|9999|11||10||10|||||NA|2035.961|999.0|300.058|2690.314|5.406|9|23.107|85.222|103|23|2|2|2|2|1720263|3|5|1|NA|1|2|123726|6||||||17||||||2|2|2
2|BANK1LEIFORTEST12345|BANK1LEIFORTEST123457RIUD7H1IV98RUAFML65|20251126|1|1|1|1|1|221099|1|20251231|4831 pharetra|pretiu|OK|74136|40143|40143007647|12||||||5||||||2|4|3||||||||8||||||||2|4|2|5|2|4|60|9999|19|0|888.0|2|1|673|9999|12||10||10|||||NA|2015.433|9999|280.845|2705.995|4.754|17|15.638|79.439|128|76|2|2|2|2|1725700|3|5|1|NA|1|1|31957|6||||||17||||||2|2|2
2|BANK1LEIFORTEST12345|BANK1LEIFORTEST12345IQ20H5UMR0PH17VR487|20251123|1|1|1|1|1|539719|1|20251231|25678 fe|lobortis di|OK|74136|40143|40143007647|12||||||5||||||2|4|22||||||||8||||||||2|4|6|5|2|4|55|9999|67|0|999|3|1|639|9999|15||10||10|||||NA|1986.41|999.0|160.638|3520.596|3.872|29|12.086|94.406|148|9|2|2|2|2|1688511|3|5|1|NA|1|1|53346|6||||||17||||||2|2|2
2|BANK1LEIFORTEST12345|BANK1LEIFORTEST12345NBFZYTVJ36HO7GBPC96|20251109|1|1|1|1|1|319022|1|20251231|49608 sagittis nisi |pelle|OK|74136|40143|40143007647|14||||||5||||||2|4|44||||||||8||||||||2|4|1|5|2|4|44|9999|75|0|999.0|3|1|593|9999|5||10||10|||||NA|1644.937|999.0|324.567|4139.505|2.126|15|14.851|68.419|148|19|2|2|2|2|1897451|3|5|1|NA|1|2|75513|6||||||17||||||2|2|2
2|BANK1LEIFORTEST12345|BANK1LEIFORTEST12345P104COJUUQL5PWV8J70W58|20251103|1|1|1|1|1|974876|1|20251231|1990 quis fames nul|cursus |OK|74136|40143|40143007647|14||||||5||||||2|4|3||||||||8||||||||2|4|1|5|2|4|51|9999|49|0|999.000|2|1|629|9999|13||10||10|||||NA|2124.836|88888|279.578|4575.241|3.5|5|10.28|70.017|112|26|2|2|2|2|1848581|3|5|1|NA|2|2|80005|6||||||17||||||2|2|2
